0	0.05381873995065689	TN
0	0.012949714437127113	TN
0	0.032843854278326035	TN
0	0.07066895067691803	TN
0	0.08597718179225922	TN
0	0.18905283510684967	TN
0	0.13563568890094757	TN
0	0.19008931517601013	TN
0	0.041099756956100464	TN
0	0.023011332377791405	TN
0	0.018861792981624603	TN
0	0.09019273519515991	TN
0	0.10426114499568939	TN
0	0.03350992873311043	TN
0	0.03250747546553612	TN
0	0.10881601274013519	TN
0	0.03786039352416992	TN
0	0.04606632888317108	TN
0	0.09095729887485504	TN
0	0.08010822534561157	TN
0	0.026419244706630707	TN
0	0.04415283352136612	TN
0	0.0879640206694603	TN
0	0.08370203524827957	TN
0	0.05089711770415306	TN
0	0.036832764744758606	TN
0	0.10730450600385666	TN
0	0.04594402760267258	TN
0	0.026325948536396027	TN
0	0.04559474065899849	TN
0	0.04908885806798935	TN
0	0.02913169376552105	TN
0	0.05300978198647499	TN
0	0.00889737531542778	TN
0	0.04348583519458771	TN
0	0.015518457628786564	TN
0	0.12464673817157745	TN
0	0.045661311596632004	TN
0	0.03551706671714783	TN
0	0.08250698447227478	TN
0	0.026598744094371796	TN
0	0.024059318006038666	TN
0	0.04480476304888725	TN
0	0.06831343472003937	TN
0	0.024274781346321106	TN
0	0.009226511232554913	TN
0	0.0328252948820591	TN
0	0.02891826629638672	TN
0	0.013755368068814278	TN
0	0.01934371143579483	TN
0	0.018512045964598656	TN
0	0.036275625228881836	TN
0	0.019460828974843025	TN
0	0.05111781135201454	TN
0	0.09169502556324005	TN
0	0.18617674708366394	TN
0	0.12658987939357758	TN
0	0.15809254348278046	TN
0	0.5046705007553101	FP
0	0.08284293115139008	TN
0	0.02859235554933548	TN
0	0.11443447321653366	TN
0	0.03420010209083557	TN
0	0.025066755712032318	TN
0	0.03385767340660095	TN
0	0.11088619381189346	TN
0	0.14712627232074738	TN
0	0.1683546006679535	TN
0	0.0938209518790245	TN
0	0.056647829711437225	TN
0	0.058131854981184006	TN
0	0.06301484256982803	TN
0	0.029894568026065826	TN
0	0.06750349700450897	TN
0	0.07001188397407532	TN
0	0.16756395995616913	TN
0	0.030582241714000702	TN
0	0.09379259496927261	TN
0	0.22341175377368927	TN
0	0.03707236051559448	TN
0	0.021463023498654366	TN
0	0.0547402948141098	TN
0	0.019571516662836075	TN
0	0.09337480366230011	TN
0	0.0982183963060379	TN
0	0.1837783008813858	TN
0	0.057645034044981	TN
0	0.25191766023635864	TN
0	0.1423330456018448	TN
0	0.276626855134964	TN
0	0.05962211266160011	TN
0	0.1567964255809784	TN
0	0.1993003487586975	TN
0	0.09127429127693176	TN
0	0.145485058426857	TN
0	0.10701332986354828	TN
0	0.06059996783733368	TN
0	0.07264372706413269	TN
0	0.025332588702440262	TN
0	0.23153287172317505	TN
